species_name,genome_file_name,cds_file_name,original_name,source
stagonospora_nodorum,stagonospora_nodorum_sn15_v2_0_genomic.fna,stagonospora_nodorum_sn15_v2_0_cds.fna,stagonospora_nodorum_sn15_v2_0,mycocosm
stachybotrys_elegans,stachybotrys_elegans_mpi_cage_ch_0235_v1_0_genomic.fna,stachybotrys_elegans_mpi_cage_ch_0235_v1_0_cds.fna,stachybotrys_elegans_mpi_cage_ch_0235_v1_0,mycocosm
sporopachydermia_lactativora,sporopachydermia_lactativora_phaff_68_199_v1_0_genomic.fna,sporopachydermia_lactativora_phaff_68_199_v1_0_cds.fna,sporopachydermia_lactativora_phaff_68_199_v1_0,mycocosm
sporodiniella_umbellata,sporodiniella_umbellata_mes_1446_v1_0_genomic.fna,sporodiniella_umbellata_mes_1446_v1_0_cds.fna,sporodiniella_umbellata_mes_1446_v1_0,mycocosm
sporobolomyces_linderae,sporobolomyces_linderae_cbs_7893_v1_0_genomic.fna,sporobolomyces_linderae_cbs_7893_v1_0_cds.fna,sporobolomyces_linderae_cbs_7893_v1_0,mycocosm
sporobolomyces_gracilis,sporobolomyces_gracilis_nrrl_y_5504_v1_0_genomic.fna,sporobolomyces_gracilis_nrrl_y_5504_v1_0_cds.fna,sporobolomyces_gracilis_nrrl_y_5504_v1_0,mycocosm
sporidiobolus_pararoseus,sporidiobolus_pararoseus_ucdfst_68_350_v1_0_genomic.fna,sporidiobolus_pararoseus_ucdfst_68_350_v1_0_cds.fna,sporidiobolus_pararoseus_ucdfst_68_350_v1_0,mycocosm
spinellus_fusiger,spinellus_fusiger_nrrl_22323_v1_0_genomic.fna,spinellus_fusiger_nrrl_22323_v1_0_cds.fna,spinellus_fusiger_nrrl_22323_v1_0,mycocosm
spathularia_flavida,spathularia_flavida_genomic.fna,spathularia_flavida_cds.fna,spathularia_flavida,mycocosm
spathaspora_suhii,spathaspora_suhii_ufmg_hmd_16_2_v1_1_genomic.fna,spathaspora_suhii_ufmg_hmd_16_2_v1_1_cds.fna,spathaspora_suhii_ufmg_hmd_16_2_v1_1,mycocosm
spathaspora_arborariae,spathaspora_arborariae_ufmg_hmd_19_1_v1_0_genomic.fna,spathaspora_arborariae_ufmg_hmd_19_1_v1_0_cds.fna,spathaspora_arborariae_ufmg_hmd_19_1_v1_0,mycocosm
sparassis_latifolia,sparassis_latifolia_ccmj1100_v1_0_genomic.fna,sparassis_latifolia_ccmj1100_v1_0_cds.fna,sparassis_latifolia_ccmj1100_v1_0,mycocosm
sordaria_humana,sordaria_humana_mpi_sdfr_at_0083_v1_0_genomic.fna,sordaria_humana_mpi_sdfr_at_0083_v1_0_cds.fna,sordaria_humana_mpi_sdfr_at_0083_v1_0,mycocosm
sordaria_brevicollis,sordaria_brevicollis_fgsc1904_v1_0_genomic.fna,sordaria_brevicollis_fgsc1904_v1_0_cds.fna,sordaria_brevicollis_fgsc1904_v1_0,mycocosm
slooffia_pilatii,slooffia_pilatii_y_17178_v1_0_genomic.fna,slooffia_pilatii_y_17178_v1_0_cds.fna,slooffia_pilatii_y_17178_v1_0,mycocosm
skeletocutis_biguttulata,skeletocutis_biguttulata_omc1759_v1_0_genomic.fna,skeletocutis_biguttulata_omc1759_v1_0_cds.fna,skeletocutis_biguttulata_omc1759_v1_0,mycocosm
sistotrema_sp,sistotrema_sp_pmi_390_v1_0_genomic.fna,sistotrema_sp_pmi_390_v1_0_cds.fna,sistotrema_sp_pmi_390_v1_0,mycocosm
sistotrema_sernanderi,sistotrema_sernanderi_omc_1753_v1_0_genomic.fna,sistotrema_sernanderi_omc_1753_v1_0_cds.fna,sistotrema_sernanderi_omc_1753_v1_0,mycocosm
sistotrema_raduloides,sistotrema_raduloides_omc1660_v1_0_genomic.fna,sistotrema_raduloides_omc1660_v1_0_cds.fna,sistotrema_raduloides_omc1660_v1_0,mycocosm
sistotrema_muscicola,sistotrema_muscicola_omc_1658_v1_0_genomic.fna,sistotrema_muscicola_omc_1658_v1_0_cds.fna,sistotrema_muscicola_omc_1658_v1_0,mycocosm
sistotrema_brinkmannii,sistotrema_brinkmannii_omc1754_v1_0_genomic.fna,sistotrema_brinkmannii_omc1754_v1_0_cds.fna,sistotrema_brinkmannii_omc1754_v1_0,mycocosm
sirobasidium_intermedium,sirobasidium_intermedium_cbs7805_v1_0_genomic.fna,sirobasidium_intermedium_cbs7805_v1_0_cds.fna,sirobasidium_intermedium_cbs7805_v1_0,mycocosm
sidera_vulgaris,sidera_vulgaris_omc_1730_v1_0_genomic.fna,sidera_vulgaris_omc_1730_v1_0_cds.fna,sidera_vulgaris_omc_1730_v1_0,mycocosm
setosphaeria_turcica,setosphaeria_turcica_ny001_v2_0_genomic.fna,setosphaeria_turcica_ny001_v2_0_cds.fna,setosphaeria_turcica_ny001_v2_0,mycocosm
serpulomyces_borealis,serpulomyces_borealis_omc1750_v1_0_genomic.fna,serpulomyces_borealis_omc1750_v1_0_cds.fna,serpulomyces_borealis_omc1750_v1_0,mycocosm
serpula_himantioides,serpula_himantioides_s_lacrymans_var_shastensis_mucl38935_v1_0_genomic.fna,serpula_himantioides_s_lacrymans_var_shastensis_mucl38935_v1_0_cds.fna,serpula_himantioides_s_lacrymans_var_shastensis_mucl38935_v1_0,mycocosm
septoria_populicola,septoria_populicola_v1_0_genomic.fna,septoria_populicola_v1_0_cds.fna,septoria_populicola_v1_0,mycocosm
septoria_musiva,septoria_musiva_so2202_v1_0_genomic.fna,septoria_musiva_so2202_v1_0_cds.fna,septoria_musiva_so2202_v1_0,mycocosm
septobasidium_sp,septobasidium_sp_pnb30_8b_v1_0_genomic.fna,septobasidium_sp_pnb30_8b_v1_0_cds.fna,septobasidium_sp_pnb30_8b_v1_0,mycocosm
sebacina_vermifera,sebacina_vermifera_maff_305830_v1_0_genomic.fna,sebacina_vermifera_maff_305830_v1_0_cds.fna,sebacina_vermifera_maff_305830_v1_0,mycocosm
scytinostroma_sp,scytinostroma_sp_kuc9335_v1_0_genomic.fna,scytinostroma_sp_kuc9335_v1_0_cds.fna,scytinostroma_sp_kuc9335_v1_0,mycocosm
sclerophora_sanguinea,sclerophora_sanguinea_cbs100924_v1_0_genomic.fna,sclerophora_sanguinea_cbs100924_v1_0_cds.fna,sclerophora_sanguinea_cbs100924_v1_0,mycocosm
sclerogaster_hysterangioides,sclerogaster_hysterangioides_scl2_bst_v1_0_genomic.fna,sclerogaster_hysterangioides_scl2_bst_v1_0_cds.fna,sclerogaster_hysterangioides_scl2_bst_v1_0,mycocosm
scleroderma_yunnanense,scleroderma_yunnanense_jo_v1_0_genomic.fna,scleroderma_yunnanense_jo_v1_0_cds.fna,scleroderma_yunnanense_jo_v1_0,mycocosm
schizothecium_vesticola,schizothecium_vesticola_smh3187_1_v1_0_genomic.fna,schizothecium_vesticola_smh3187_1_v1_0_cds.fna,schizothecium_vesticola_smh3187_1_v1_0,mycocosm
schizothecium_conicum,schizothecium_conicum_sc1_ups_v1_0_genomic.fna,schizothecium_conicum_sc1_ups_v1_0_cds.fna,schizothecium_conicum_sc1_ups_v1_0,mycocosm
schizophyllum_radiatum,schizophyllum_radiatum_cbs_301_32_v1_0_genomic.fna,schizophyllum_radiatum_cbs_301_32_v1_0_cds.fna,schizophyllum_radiatum_cbs_301_32_v1_0,mycocosm
schizophyllum_fasciatum,schizophyllum_fasciatum_cbs_267_60_v1_0_genomic.fna,schizophyllum_fasciatum_cbs_267_60_v1_0_cds.fna,schizophyllum_fasciatum_cbs_267_60_v1_0,mycocosm
scheffersomyces_xylosifermentans,scheffersomyces_xylosifermentans_cbs12540t_v1_0_genomic.fna,scheffersomyces_xylosifermentans_cbs12540t_v1_0_cds.fna,scheffersomyces_xylosifermentans_cbs12540t_v1_0,mycocosm
scheffersomyces_virginianus,scheffersomyces_virginianus_nrrl_y_48822t_v1_1_genomic.fna,scheffersomyces_virginianus_nrrl_y_48822t_v1_1_cds.fna,scheffersomyces_virginianus_nrrl_y_48822t_v1_1,mycocosm
scheffersomyces_shehatae,scheffersomyces_shehatae_nrrl_y_12858t_v1_0_genomic.fna,scheffersomyces_shehatae_nrrl_y_12858t_v1_0_cds.fna,scheffersomyces_shehatae_nrrl_y_12858t_v1_0,mycocosm
scheffersomyces_segobiensis,scheffersomyces_segobiensis_nrrl_y_11571t_v1_0_genomic.fna,scheffersomyces_segobiensis_nrrl_y_11571t_v1_0_cds.fna,scheffersomyces_segobiensis_nrrl_y_11571t_v1_0,mycocosm
scheffersomyces_queiroziae,scheffersomyces_queiroziae_ufmg_clm_5_1_v1_0_genomic.fna,scheffersomyces_queiroziae_ufmg_clm_5_1_v1_0_cds.fna,scheffersomyces_queiroziae_ufmg_clm_5_1_v1_0,mycocosm
scheffersomyces_lignosus,scheffersomyces_lignosus_nrrl_y_12856t_v1_0_genomic.fna,scheffersomyces_lignosus_nrrl_y_12856t_v1_0_cds.fna,scheffersomyces_lignosus_nrrl_y_12856t_v1_0,mycocosm
scheffersomyces_lignicola,scheffersomyces_lignicola_cbs10612t_v1_0_genomic.fna,scheffersomyces_lignicola_cbs10612t_v1_0_cds.fna,scheffersomyces_lignicola_cbs10612t_v1_0,mycocosm
scheffersomyces_insectosa,scheffersomyces_insectosa_nrrl_y_12854t_v1_0_genomic.fna,scheffersomyces_insectosa_nrrl_y_12854t_v1_0_cds.fna,scheffersomyces_insectosa_nrrl_y_12854t_v1_0,mycocosm
scheffersomyces_illinoisensis,scheffersomyces_illinoisensis_nrrl_y_48827t_v1_1_genomic.fna,scheffersomyces_illinoisensis_nrrl_y_48827t_v1_1_cds.fna,scheffersomyces_illinoisensis_nrrl_y_48827t_v1_1,mycocosm
scheffersomyces_gosingicus,scheffersomyces_gosingicus_cbs11433t_v1_0_genomic.fna,scheffersomyces_gosingicus_cbs11433t_v1_0_cds.fna,scheffersomyces_gosingicus_cbs11433t_v1_0,mycocosm
scheffersomyces_cryptocercus,scheffersomyces_cryptocercus_nrrl_y_48824t_v1_0_genomic.fna,scheffersomyces_cryptocercus_nrrl_y_48824t_v1_0_cds.fna,scheffersomyces_cryptocercus_nrrl_y_48824t_v1_0,mycocosm
scheffersomyces_coipomoensis,scheffersomyces_coipomoensis_nrrl_y_17651t_v1_0_genomic.fna,scheffersomyces_coipomoensis_nrrl_y_17651t_v1_0_cds.fna,scheffersomyces_coipomoensis_nrrl_y_17651t_v1_0,mycocosm
scheffersomyces_amazonensis,scheffersomyces_amazonensis_ufmg_hmd_26_3_v1_0_genomic.fna,scheffersomyces_amazonensis_ufmg_hmd_26_3_v1_0_cds.fna,scheffersomyces_amazonensis_ufmg_hmd_26_3_v1_0,mycocosm
saturnispora_dispora,saturnispora_dispora_nrrl_y_1447_genomic.fna,saturnispora_dispora_nrrl_y_1447_cds.fna,saturnispora_dispora_nrrl_y_1447,mycocosm
sarocladium_strictum,sarocladium_strictum_unk_v1_0_genomic.fna,sarocladium_strictum_unk_v1_0_cds.fna,sarocladium_strictum_unk_v1_0,mycocosm
sarcoscypha_coccinea,sarcoscypha_coccinea_atcc_58028_v1_0_genomic.fna,sarcoscypha_coccinea_atcc_58028_v1_0_cds.fna,sarcoscypha_coccinea_atcc_58028_v1_0,mycocosm
saksenaea_vasiformis,saksenaea_vasiformis_b4078_genomic.fna,saksenaea_vasiformis_b4078_cds.fna,saksenaea_vasiformis_b4078,mycocosm
saccharomycopsis_capsularis,saccharomycopsis_capsularis_nrrl_y_17639_genomic.fna,saccharomycopsis_capsularis_nrrl_y_17639_cds.fna,saccharomycopsis_capsularis_nrrl_y_17639,mycocosm
saccharomycetaceae_sp,saccharomycetaceae_sp_ashbya_aceri_genomic.fna,saccharomycetaceae_sp_ashbya_aceri_cds.fna,saccharomycetaceae_sp_ashbya_aceri,mycocosm
saccharomyces_arboricola,saccharomyces_arboricola_h_6_genomic.fna,saccharomyces_arboricola_h_6_cds.fna,saccharomyces_arboricola_h_6,mycocosm
rutstroemia_firma,rutstroemia_firma_cbs_115_86_v1_0_genomic.fna,rutstroemia_firma_cbs_115_86_v1_0_cds.fna,rutstroemia_firma_cbs_115_86_v1_0,mycocosm
russula_vinacea,russula_vinacea_bpl710_v1_0_genomic.fna,russula_vinacea_bpl710_v1_0_cds.fna,russula_vinacea_bpl710_v1_0,mycocosm
russula_seminuda,russula_seminuda_psc4341_tas1_v1_0_genomic.fna,russula_seminuda_psc4341_tas1_v1_0_cds.fna,russula_seminuda_psc4341_tas1_v1_0,mycocosm
russula_rugulosa,russula_rugulosa_bpl654_v1_0_genomic.fna,russula_rugulosa_bpl654_v1_0_cds.fna,russula_rugulosa_bpl654_v1_0,mycocosm
russula_ochroleuca,russula_ochroleuca_přilba_v1_0_genomic.fna,russula_ochroleuca_přilba_v1_0_cds.fna,russula_ochroleuca_přilba_v1_0,mycocosm
russula_emetica,russula_emetica_přilba_v1_0_genomic.fna,russula_emetica_přilba_v1_0_cds.fna,russula_emetica_přilba_v1_0,mycocosm
russula_earlei,russula_earlei_bpl698_v1_0_genomic.fna,russula_earlei_bpl698_v1_0_cds.fna,russula_earlei_bpl698_v1_0,mycocosm
russula_dissimulans,russula_dissimulans_bpl704_v1_0_genomic.fna,russula_dissimulans_bpl704_v1_0_cds.fna,russula_dissimulans_bpl704_v1_0,mycocosm
russula_compacta,russula_compacta_bpl669_v1_0_genomic.fna,russula_compacta_bpl669_v1_0_cds.fna,russula_compacta_bpl669_v1_0,mycocosm
russula_brevipes,russula_brevipes_bpl707_v1_0_genomic.fna,russula_brevipes_bpl707_v1_0_cds.fna,russula_brevipes_bpl707_v1_0,mycocosm
rosellinia_corticium,rosellinia_corticium_1501_v1_0_genomic.fna,rosellinia_corticium_1501_v1_0_cds.fna,rosellinia_corticium_1501_v1_0,mycocosm
roridomyces_roridus,roridomyces_roridus_9284_v1_0_genomic.fna,roridomyces_roridus_9284_v1_0_cds.fna,roridomyces_roridus_9284_v1_0,mycocosm
rigidoporus_microporus,rigidoporus_microporus_ed310_v1_0_genomic.fna,rigidoporus_microporus_ed310_v1_0_cds.fna,rigidoporus_microporus_ed310_v1_0,mycocosm
rickenella_fibula,rickenella_fibula_hbk330_10_v1_0_genomic.fna,rickenella_fibula_hbk330_10_v1_0_cds.fna,rickenella_fibula_hbk330_10_v1_0,mycocosm
rhytidhysteron_rufulum,rhytidhysteron_rufulum_genomic.fna,rhytidhysteron_rufulum_cds.fna,rhytidhysteron_rufulum,mycocosm
rhodotorula_mucilaginosa,rhodotorula_mucilaginosa_j31_v1_0_genomic.fna,rhodotorula_mucilaginosa_j31_v1_0_cds.fna,rhodotorula_mucilaginosa_j31_v1_0,mycocosm
rhodotorula_glutinis,rhodotorula_glutinis_v1_0_genomic.fna,rhodotorula_glutinis_v1_0_cds.fna,rhodotorula_glutinis_v1_0,mycocosm
rhodosporidium_toruloides,rhodosporidium_toruloides_np11_genomic.fna,rhodosporidium_toruloides_np11_cds.fna,rhodosporidium_toruloides_np11,mycocosm
rhodosporidium_glutinis,rhodosporidium_glutinis_atcc_204091_v1_0_genomic.fna,rhodosporidium_glutinis_atcc_204091_v1_0_cds.fna,rhodosporidium_glutinis_atcc_204091_v1_0,mycocosm
rhodosporidium_diobovatum,rhodosporidium_diobovatum_08_225_v1_0_genomic.fna,rhodosporidium_diobovatum_08_225_v1_0_cds.fna,rhodosporidium_diobovatum_08_225_v1_0,mycocosm
rhodofomes_roseus,rhodofomes_roseus_cirm_brfm_1785_v1_0_genomic.fna,rhodofomes_roseus_cirm_brfm_1785_v1_0_cds.fna,rhodofomes_roseus_cirm_brfm_1785_v1_0,mycocosm
rhodocollybia_butyracea,rhodocollybia_butyracea_ccbas_279_v1_0_genomic.fna,rhodocollybia_butyracea_ccbas_279_v1_0_cds.fna,rhodocollybia_butyracea_ccbas_279_v1_0,mycocosm
rhizoscyphus_ericae,rhizoscyphus_ericae_uamh_7357_v1_0_genomic.fna,rhizoscyphus_ericae_uamh_7357_v1_0_cds.fna,rhizoscyphus_ericae_uamh_7357_v1_0,mycocosm
rhizopogon_vulgaris,rhizopogon_vulgaris_fc72_v1_0_genomic.fna,rhizopogon_vulgaris_fc72_v1_0_cds.fna,rhizopogon_vulgaris_fc72_v1_0,mycocosm
rhizopogon_truncatus,rhizopogon_truncatus_fc74_v1_0_genomic.fna,rhizopogon_truncatus_fc74_v1_0_cds.fna,rhizopogon_truncatus_fc74_v1_0,mycocosm
rhizophagus_diaphanus,rhizophagus_diaphanus_v1_0_genomic.fna,rhizophagus_diaphanus_v1_0_cds.fna,rhizophagus_diaphanus_v1_0,mycocosm
rhizophagus_clarus,rhizophagus_clarus_hr1_genomic.fna,rhizophagus_clarus_hr1_cds.fna,rhizophagus_clarus_hr1,mycocosm
rhizophagus_cerebriforme,rhizophagus_cerebriforme_daom_227022_v1_0_genomic.fna,rhizophagus_cerebriforme_daom_227022_v1_0_cds.fna,rhizophagus_cerebriforme_daom_227022_v1_0,mycocosm
rhizomucor_pusillus,rhizomucor_pusillus_cbs_18367_genomic.fna,rhizomucor_pusillus_cbs_18367_cds.fna,rhizomucor_pusillus_cbs_18367,mycocosm
rhizina_undulata,rhizina_undulata_cbs_300_56_v1_0_genomic.fna,rhizina_undulata_cbs_300_56_v1_0_cds.fna,rhizina_undulata_cbs_300_56_v1_0,mycocosm
rhexocercosporidium_sp,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_genomic.fna,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0_cds.fna,rhexocercosporidium_sp_mpi_puge_at_0058_v1_0,mycocosm
rhamphospora_nymphaeae,rhamphospora_nymphaeae_cbs_172_38_v1_0_genomic.fna,rhamphospora_nymphaeae_cbs_172_38_v1_0_cds.fna,rhamphospora_nymphaeae_cbs_172_38_v1_0,mycocosm
resinicium_bicolor,resinicium_bicolor_omc78_v1_0_genomic.fna,resinicium_bicolor_omc78_v1_0_cds.fna,resinicium_bicolor_omc78_v1_0,mycocosm
remersonia_thermophila,remersonia_thermophila_atcc_22073_genomic.fna,remersonia_thermophila_atcc_22073_cds.fna,remersonia_thermophila_atcc_22073,mycocosm
rasamsonia_byssochlamydoides,rasamsonia_byssochlamydoides_nrrl_3658_genomic.fna,rasamsonia_byssochlamydoides_nrrl_3658_cds.fna,rasamsonia_byssochlamydoides_nrrl_3658,mycocosm
radulomyces_confluens,radulomyces_confluens_omc1631_v1_0_genomic.fna,radulomyces_confluens_omc1631_v1_0_cds.fna,radulomyces_confluens_omc1631_v1_0,mycocosm
radiomyces_spectabilis,radiomyces_spectabilis_nrrl_2753_v1_0_genomic.fna,radiomyces_spectabilis_nrrl_2753_v1_0_cds.fna,radiomyces_spectabilis_nrrl_2753_v1_0,mycocosm
pyronema_omphalodes,pyronema_omphalodes_cbs_144459_v1_0_genomic.fna,pyronema_omphalodes_cbs_144459_v1_0_cds.fna,pyronema_omphalodes_cbs_144459_v1_0,mycocosm
pyronema_domesticum,pyronema_domesticum_cbs_144463_v1_0_genomic.fna,pyronema_domesticum_cbs_144463_v1_0_cds.fna,pyronema_domesticum_cbs_144463_v1_0,mycocosm
pyronema_confluens,pyronema_confluens_cbs100304_genomic.fna,pyronema_confluens_cbs100304_cds.fna,pyronema_confluens_cbs100304,mycocosm
pyrenochaeta_lycopersici,pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0_genomic.fna,pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0_cds.fna,pyrenochaeta_lycopersici_mpi_sdfr_at_0127_v1_0,mycocosm
pyrenochaeta_inflorescentiae,pyrenochaeta_inflorescentiae_corfu0001_v1_0_genomic.fna,pyrenochaeta_inflorescentiae_corfu0001_v1_0_cds.fna,pyrenochaeta_inflorescentiae_corfu0001_v1_0,mycocosm
pycnoporus_sanguineus,pycnoporus_sanguineus_cirm_brfm_1264_v1_0_genomic.fna,pycnoporus_sanguineus_cirm_brfm_1264_v1_0_cds.fna,pycnoporus_sanguineus_cirm_brfm_1264_v1_0,mycocosm
pycnoporus_puniceus,pycnoporus_puniceus_cirm_brfm_1868_v1_0_genomic.fna,pycnoporus_puniceus_cirm_brfm_1868_v1_0_cds.fna,pycnoporus_puniceus_cirm_brfm_1868_v1_0,mycocosm
pycnoporus_coccineus,pycnoporus_coccineus_cirm_brfm_1662_v1_0_genomic.fna,pycnoporus_coccineus_cirm_brfm_1662_v1_0_cds.fna,pycnoporus_coccineus_cirm_brfm_1662_v1_0,mycocosm
pycnoporus_cinnabarinus,pycnoporus_cinnabarinus_cirm_brfm_50_v1_0_genomic.fna,pycnoporus_cinnabarinus_cirm_brfm_50_v1_0_cds.fna,pycnoporus_cinnabarinus_cirm_brfm_50_v1_0,mycocosm
pycnoporellus_fulgens,pycnoporellus_fulgens_pcyfulgre_sm17_v1_0_genomic.fna,pycnoporellus_fulgens_pcyfulgre_sm17_v1_0_cds.fna,pycnoporellus_fulgens_pcyfulgre_sm17_v1_0,mycocosm
purpureocillium_sp,purpureocillium_sp_udea0106_v1_0_genomic.fna,purpureocillium_sp_udea0106_v1_0_cds.fna,purpureocillium_sp_udea0106_v1_0,mycocosm
psilocybe_serbica,psilocybe_serbica_v1_0_genomic.fna,psilocybe_serbica_v1_0_cds.fna,psilocybe_serbica_v1_0,mycocosm
pseudozyma_antarctica,pseudozyma_antarctica_t_34_genomic.fna,pseudozyma_antarctica_t_34_cds.fna,pseudozyma_antarctica_t_34,mycocosm
pseudoneurospora_amorphoporcata,pseudoneurospora_amorphoporcata_cbs626_80_v1_0_genomic.fna,pseudoneurospora_amorphoporcata_cbs626_80_v1_0_cds.fna,pseudoneurospora_amorphoporcata_cbs626_80_v1_0,mycocosm
pseudoidium_neolycopersici,pseudoidium_neolycopersici_mf1_metagenome_minimal_draft_genomic.fna,pseudoidium_neolycopersici_mf1_metagenome_minimal_draft_cds.fna,pseudoidium_neolycopersici_mf1_metagenome_minimal_draft,mycocosm
pseudographis_elatina,pseudographis_elatina_genomic.fna,pseudographis_elatina_cds.fna,pseudographis_elatina,mycocosm
pseudofusicoccum_sp,pseudofusicoccum_sp_lgmf1611_v1_0_genomic.fna,pseudofusicoccum_sp_lgmf1611_v1_0_cds.fna,pseudofusicoccum_sp_lgmf1611_v1_0,mycocosm
pseudocercospora_ulei,pseudocercospora_ulei_ern8_v1_0_genomic.fna,pseudocercospora_ulei_ern8_v1_0_cds.fna,pseudocercospora_ulei_ern8_v1_0,mycocosm
pseudocercospora_mycosphaerella,pseudocercospora_mycosphaerella_fijiensis_v2_0_genomic.fna,pseudocercospora_mycosphaerella_fijiensis_v2_0_cds.fna,pseudocercospora_mycosphaerella_fijiensis_v2_0,mycocosm
protomyces_inouyei,protomyces_inouyei_genomic.fna,protomyces_inouyei_cds.fna,protomyces_inouyei,mycocosm
postia_stiptica,postia_stiptica_omc1664_v1_0_genomic.fna,postia_stiptica_omc1664_v1_0_cds.fna,postia_stiptica_omc1664_v1_0,mycocosm
porpomyces_mucidus,porpomyces_mucidus_omc1666_v1_0_genomic.fna,porpomyces_mucidus_omc1666_v1_0_cds.fna,porpomyces_mucidus_omc1666_v1_0,mycocosm
porosterum_spadiceum,porosterum_spadiceum_bs34_v1_0_genomic.fna,porosterum_spadiceum_bs34_v1_0_cds.fna,porosterum_spadiceum_bs34_v1_0,mycocosm
porodaedalea_niemelaei,porodaedalea_niemelaei_pn71_100_ip13_v1_0_genomic.fna,porodaedalea_niemelaei_pn71_100_ip13_v1_0_cds.fna,porodaedalea_niemelaei_pn71_100_ip13_v1_0,mycocosm
porodaedalea_chrysoloma,porodaedalea_chrysoloma_fp_135951_v1_0_genomic.fna,porodaedalea_chrysoloma_fp_135951_v1_0_cds.fna,porodaedalea_chrysoloma_fp_135951_v1_0,mycocosm
polyporus_squamosus,polyporus_squamosus_ccbs_676_v1_0_genomic.fna,polyporus_squamosus_ccbs_676_v1_0_cds.fna,polyporus_squamosus_ccbs_676_v1_0,mycocosm
polyphilus_sieberi,polyphilus_sieberi_dse2052_v1_0_genomic.fna,polyphilus_sieberi_dse2052_v1_0_cds.fna,polyphilus_sieberi_dse2052_v1_0,mycocosm
polychytrium_aggregatum,polychytrium_aggregatum_jel109_v1_0_genomic.fna,polychytrium_aggregatum_jel109_v1_0_cds.fna,polychytrium_aggregatum_jel109_v1_0,mycocosm
podospora_tetraspora,podospora_tetraspora_cbs_815_71_v1_0_genomic.fna,podospora_tetraspora_cbs_815_71_v1_0_cds.fna,podospora_tetraspora_cbs_815_71_v1_0,mycocosm
podospora_setosa,podospora_setosa_cbs_892_96_v1_0_genomic.fna,podospora_setosa_cbs_892_96_v1_0_cds.fna,podospora_setosa_cbs_892_96_v1_0,mycocosm
podospora_fimiseda,podospora_fimiseda_cbs_990_96_v1_0_genomic.fna,podospora_fimiseda_cbs_990_96_v1_0_cds.fna,podospora_fimiseda_cbs_990_96_v1_0,mycocosm
podospora_didyma,podospora_didyma_cbs_232_78_v1_0_genomic.fna,podospora_didyma_cbs_232_78_v1_0_cds.fna,podospora_didyma_cbs_232_78_v1_0,mycocosm
podospora_decipiens,podospora_decipiens_psn293_v1_0_genomic.fna,podospora_decipiens_psn293_v1_0_cds.fna,podospora_decipiens_psn293_v1_0,mycocosm
podospora_curvicolla,podospora_curvicolla_tep21a_v1_0_genomic.fna,podospora_curvicolla_tep21a_v1_0_cds.fna,podospora_curvicolla_tep21a_v1_0,mycocosm
podospora_australis,podospora_australis_psn309_v1_0_genomic.fna,podospora_australis_psn309_v1_0_cds.fna,podospora_australis_psn309_v1_0,mycocosm
podospora_appendiculata,podospora_appendiculata_cbs_314_62_v1_0_genomic.fna,podospora_appendiculata_cbs_314_62_v1_0_cds.fna,podospora_appendiculata_cbs_314_62_v1_0,mycocosm
podospora_aff,podospora_aff_communis_psn243_v1_0_genomic.fna,podospora_aff_communis_psn243_v1_0_cds.fna,podospora_aff_communis_psn243_v1_0,mycocosm
podosordaria_jugoyasan,podosordaria_jugoyasan_cbs_670_77_v1_0_genomic.fna,podosordaria_jugoyasan_cbs_670_77_v1_0_cds.fna,podosordaria_jugoyasan_cbs_670_77_v1_0,mycocosm
podila_humilis,podila_humilis_kod_1050_genomic.fna,podila_humilis_kod_1050_cds.fna,podila_humilis_kod_1050,mycocosm
pleurotus_eryngii,pleurotus_eryngii_atcc_90797_v1_0_genomic.fna,pleurotus_eryngii_atcc_90797_v1_0_cds.fna,pleurotus_eryngii_atcc_90797_v1_0,mycocosm
pleosporaceae_sp,pleosporaceae_sp_pmi_138_v1_0_genomic.fna,pleosporaceae_sp_pmi_138_v1_0_cds.fna,pleosporaceae_sp_pmi_138_v1_0,mycocosm
pleospora_avicennia,pleospora_avicennia_atcc_66911_v1_0_genomic.fna,pleospora_avicennia_atcc_66911_v1_0_cds.fna,pleospora_avicennia_atcc_66911_v1_0,mycocosm
plectosphaerella_cucumerina,plectosphaerella_cucumerina_rp01_v1_0_genomic.fna,plectosphaerella_cucumerina_rp01_v1_0_cds.fna,plectosphaerella_cucumerina_rp01_v1_0,mycocosm
plectania_melastoma,plectania_melastoma_cbs_918_72_v1_0_genomic.fna,plectania_melastoma_cbs_918_72_v1_0_cds.fna,plectania_melastoma_cbs_918_72_v1_0,mycocosm
pisolithus_thermaeus,pisolithus_thermaeus_11_v1_0_genomic.fna,pisolithus_thermaeus_11_v1_0_cds.fna,pisolithus_thermaeus_11_v1_0,mycocosm
pisolithus_sp,pisolithus_sp_b1_v1_0_genomic.fna,pisolithus_sp_b1_v1_0_cds.fna,pisolithus_sp_b1_v1_0,mycocosm
pisolithus_orientalis,pisolithus_orientalis_otsu_v2_0_genomic.fna,pisolithus_orientalis_otsu_v2_0_cds.fna,pisolithus_orientalis_otsu_v2_0,mycocosm
