"GFF Download Link","Organellar genome(s)","VEuPathDB Project","Chromosomes","Supercontigs","Contigs","Available for community annotation","Genome Source","Genome Version/Assembly ID","Mega base Pairs","Structural Annotation Source","Structural Annotation Version","Is Reference Strain","Organism","Species","Species NCBI taxon ID","Strain","Strain NCBI taxon ID","Genome Fasta Download Link","Protein Fasta Download Link","ChIP chip","EC#","ESTs","Genes","GO terms","Microarray","Non Protein coding genes","Orthologs","Popset Sequences","Protein coding genes","Proteomics","Pseudogenes","RNA Seq","RT-PCR","SNPs","TFBS","User comments"
"http://FungiDB.org/common/downloads/Current_Release/PcapsiciLT1534/gff/data/FungiDB-64_PcapsiciLT1534.gff","no","FungiDB","0","782","0","N/A","INSDC","GCA_016618375.1","   94.18","GenBank","Jan 12, 2021","yes","Phytophthora capsici LT1534","Phytophthora capsici","4784","LT1534","763924","http://FungiDB.org/common/downloads/Current_Release/PcapsiciLT1534/fasta/data/FungiDB-64_PcapsiciLT1534_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/PcapsiciLT1534/fasta/data/FungiDB-64_PcapsiciLT1534_AnnotatedProteins.fasta","N/A","5","6693","28579","10194","N/A","5206","23373","67508","23373","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AbrasiliensisCBS101740/gff/data/FungiDB-64_AbrasiliensisCBS101740.gff","no","FungiDB","0","103","0","Apollo","GenBank","GCA_001889945.1","   35.80","GenBank","Dec 08, 2016","yes","Aspergillus brasiliensis CBS 101740","Aspergillus brasiliensis","319629","CBS 101740","767769","http://FungiDB.org/common/downloads/Current_Release/AbrasiliensisCBS101740/fasta/data/FungiDB-64_AbrasiliensisCBS101740_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AbrasiliensisCBS101740/fasta/data/FungiDB-64_AbrasiliensisCBS101740_AnnotatedProteins.fasta","N/A","1492","N/A","13263","8673","N/A","274","12989","49285","12989","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AtubingensisCBS134.48/gff/data/FungiDB-64_AtubingensisCBS134.48.gff","no","FungiDB","0","33","0","Apollo","GenBank","GCA_001890745.1","   35.15","GenBank","Dec 07, 2016","yes","Aspergillus tubingensis CBS 134.48","Aspergillus tubingensis","5068","CBS 134.48","767770","http://FungiDB.org/common/downloads/Current_Release/AtubingensisCBS134.48/fasta/data/FungiDB-64_AtubingensisCBS134.48_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AtubingensisCBS134.48/fasta/data/FungiDB-64_AtubingensisCBS134.48_AnnotatedProteins.fasta","N/A","1509","N/A","12592","8332","N/A","274","12318","48919","12318","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/Smacrosporak-hell/gff/data/FungiDB-64_Smacrosporak-hell.gff","yes","FungiDB","0","4782","0","Apollo","GenBank","GCA_000182805.2","   39.96","Bochum","Aug 25, 2015","yes","Sordaria macrospora k-hell","Sordaria macrospora","5147","k-hell","771870","http://FungiDB.org/common/downloads/Current_Release/Smacrosporak-hell/fasta/data/FungiDB-64_Smacrosporak-hell_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/Smacrosporak-hell/fasta/data/FungiDB-64_Smacrosporak-hell_AnnotatedProteins.fasta","N/A","1272","N/A","11311","6517","N/A","484","10827","2688","10827","N/A","0","N/A","N/A","N/A","N/A","54"
"http://FungiDB.org/common/downloads/Current_Release/Cgeophilum1.58/gff/data/FungiDB-64_Cgeophilum1.58.gff","no","FungiDB","0","268","0","Apollo","GenBank","GCA_001692895.1","  177.56","GenBank","Jul 26, 2016","yes","Cenococcum geophilum 1.58","Cenococcum geophilum","5570","1.58","794803","http://FungiDB.org/common/downloads/Current_Release/Cgeophilum1.58/fasta/data/FungiDB-64_Cgeophilum1.58_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/Cgeophilum1.58/fasta/data/FungiDB-64_Cgeophilum1.58_AnnotatedProteins.fasta","N/A","790","N/A","14745","6380","N/A","38","14707","2093","14707","N/A","0","N/A","N/A","N/A","N/A","1"
"http://FungiDB.org/common/downloads/Current_Release/EdermatitidisNIHUT8656/gff/data/FungiDB-64_EdermatitidisNIHUT8656.gff","yes","FungiDB","0","10","0","Apollo","INSDC","GCA_000230625.1","   26.38","GenBank","Mar 17, 2015","yes","Exophiala dermatitidis NIH/UT8656","Exophiala dermatitidis","5970","NIH/UT8656","858893","http://FungiDB.org/common/downloads/Current_Release/EdermatitidisNIHUT8656/fasta/data/FungiDB-64_EdermatitidisNIHUT8656_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/EdermatitidisNIHUT8656/fasta/data/FungiDB-64_EdermatitidisNIHUT8656_AnnotatedProteins.fasta","N/A","1180","N/A","9356","6540","N/A","71","9285","2270","9285","N/A","0","9356","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/EfestucaeFl1/gff/data/FungiDB-64_EfestucaeFl1.gff","yes","FungiDB","7","0","0","N/A","INSDC","GCA_003814445.1","   35.02","N/A","N/A","yes","Epichloe festucae Fl1","Epichloe festucae","35717","Fl1","877507","http://FungiDB.org/common/downloads/Current_Release/EfestucaeFl1/fasta/data/FungiDB-64_EfestucaeFl1_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/EfestucaeFl1/fasta/data/FungiDB-64_EfestucaeFl1_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AlaibachiiNc14/gff/data/FungiDB-64_AlaibachiiNc14.gff","no","FungiDB","0","3827","0","Apollo","Ensembl","Mar 02, 2016","   32.77","Ensembl","Mar 02, 2016","yes","Albugo laibachii Nc14","Albugo laibachii","653948","Nc14","890382","http://FungiDB.org/common/downloads/Current_Release/AlaibachiiNc14/fasta/data/FungiDB-64_AlaibachiiNc14_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AlaibachiiNc14/fasta/data/FungiDB-64_AlaibachiiNc14_AnnotatedProteins.fasta","N/A","837","N/A","14629","5570","N/A","180","13805","166","14449","N/A","644","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/Acandida2VRR/gff/data/FungiDB-64_Acandida2VRR.gff","no","FungiDB","0","252","0","Apollo","Saskatchewan","2014-05-13","   34.56","Saskatchewan","2014-05-13","yes","Albugo candida 2VRR","Albugo candida","65357","2VRR","911350","http://FungiDB.org/common/downloads/Current_Release/Acandida2VRR/fasta/data/FungiDB-64_Acandida2VRR_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/Acandida2VRR/fasta/data/FungiDB-64_Acandida2VRR_AnnotatedProteins.fasta","N/A","N/A","5671","15896","4485","N/A","72","15824","2","15824","N/A","4","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/SreilianumSRZ2/gff/data/FungiDB-64_SreilianumSRZ2.gff","yes","FungiDB","23","0","21","Apollo","GenBank","GCA_000230245.1","   18.48","GenBank","Feb 27, 2015","yes","Sporisorium reilianum SRZ2","Sporisorium reilianum","72558","SRZ2","999809","http://FungiDB.org/common/downloads/Current_Release/SreilianumSRZ2/fasta/data/FungiDB-64_SreilianumSRZ2_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/SreilianumSRZ2/fasta/data/FungiDB-64_SreilianumSRZ2_AnnotatedProteins.fasta","N/A","923","N/A","6791","4886","N/A","118","6673","11224","6673","N/A","0","N/A","N/A","N/A","N/A","1"
"http://FungiDB.org/common/downloads/Current_Release/AalternataSRC1lrK2f/gff/data/FungiDB-64_AalternataSRC1lrK2f.gff","no","FungiDB","0","79","0","Apollo","INSDC","GCA_001642055.1","   32.99","GenBank","May 11, 2016","yes","Alternaria alternata SRC1lrK2f","Alternaria alternata","5599","SRC1lrK2f","N/A","http://FungiDB.org/common/downloads/Current_Release/AalternataSRC1lrK2f/fasta/data/FungiDB-64_AalternataSRC1lrK2f_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AalternataSRC1lrK2f/fasta/data/FungiDB-64_AalternataSRC1lrK2f_AnnotatedProteins.fasta","N/A","1120","174","13577","8692","N/A","111","13466","25912","13466","N/A","5","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AastaciAPO3/gff/data/FungiDB-64_AastaciAPO3.gff","no","FungiDB","0","835","0","Apollo","GenBank","GCA_000520075.1","   75.84","GenBank","Jan 14, 2014","yes","Aphanomyces astaci strain APO3","Aphanomyces astaci","112090","strain APO3","N/A","http://FungiDB.org/common/downloads/Current_Release/AastaciAPO3/fasta/data/FungiDB-64_AastaciAPO3_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AastaciAPO3/fasta/data/FungiDB-64_AastaciAPO3_AnnotatedProteins.fasta","N/A","1389","N/A","19584","10477","N/A","465","19119","4158","19119","N/A","0","N/A","N/A","N/A","N/A","3"
"http://FungiDB.org/common/downloads/Current_Release/AcristatusGZAAS20.1005/gff/data/FungiDB-64_AcristatusGZAAS20.1005.gff","no","FungiDB","0","68","0","Apollo","INSDC","GCA_001717485.1","   28.45","GenBank","Aug 31, 2016","yes","Aspergillus cristatus GZAAS20.1005","Aspergillus cristatus","573508","GZAAS20.1005","N/A","http://FungiDB.org/common/downloads/Current_Release/AcristatusGZAAS20.1005/fasta/data/FungiDB-64_AcristatusGZAAS20.1005_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AcristatusGZAAS20.1005/fasta/data/FungiDB-64_AcristatusGZAAS20.1005_AnnotatedProteins.fasta","N/A","1034","N/A","10344","7180","N/A","0","10344","46028","10344","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AeuteichesMF1/gff/data/FungiDB-64_AeuteichesMF1.gff","no","FungiDB","0","7789","0","Apollo","INSDC","GCA_021527665.1","   59.74","GenBank","Jan 19, 2022","yes","Aphanomyces euteiches MF1","Aphanomyces euteiches","100861","MF1","N/A","http://FungiDB.org/common/downloads/Current_Release/AeuteichesMF1/fasta/data/FungiDB-64_AeuteichesMF1_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AeuteichesMF1/fasta/data/FungiDB-64_AeuteichesMF1_AnnotatedProteins.fasta","N/A","2","N/A","21894","10989","N/A","0","21894","1080","21894","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AflagransCBSH-5679/gff/data/FungiDB-64_AflagransCBSH-5679.gff","no","FungiDB","0","14","0","Apollo","INSDC","GCA_004000055.1","   36.65","GenBank","Jan 08, 2019","yes","Arthrobotrys flagrans CBS H-5679","Arthrobotrys flagrans","97331","CBS H-5679","N/A","http://FungiDB.org/common/downloads/Current_Release/AflagransCBSH-5679/fasta/data/FungiDB-64_AflagransCBSH-5679_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AflagransCBSH-5679/fasta/data/FungiDB-64_AflagransCBSH-5679_AnnotatedProteins.fasta","N/A","915","N/A","9927","6195","N/A","30","9897","424","9897","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AflavusNRRL3357_2020/gff/data/FungiDB-64_AflavusNRRL3357_2020.gff","no","FungiDB","8","0","0","N/A","INSDC","GCA_009017415.1","   37.75","GenBank","Feb 02, 2021","no","Aspergillus flavus NRRL3357 2020","Aspergillus flavus","5059","NRRL3357 2020","N/A","http://FungiDB.org/common/downloads/Current_Release/AflavusNRRL3357_2020/fasta/data/FungiDB-64_AflavusNRRL3357_2020_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AflavusNRRL3357_2020/fasta/data/FungiDB-64_AflavusNRRL3357_2020_AnnotatedProteins.fasta","N/A","1271","4946","13958","8880","N/A","249","13709","61102","13709","N/A","3","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AinvadansNJM9701/gff/data/FungiDB-64_AinvadansNJM9701.gff","no","FungiDB","0","481","0","Apollo","GenBank","GCA_000520115.1","   71.40","GenBank","Jan 15, 2014","yes","Aphanomyces invadans NJM9701","Aphanomyces invadans","157072","NJM9701","N/A","http://FungiDB.org/common/downloads/Current_Release/AinvadansNJM9701/fasta/data/FungiDB-64_AinvadansNJM9701_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AinvadansNJM9701/fasta/data/FungiDB-64_AinvadansNJM9701_AnnotatedProteins.fasta","N/A","1300","N/A","15416","9228","N/A","168","15248","3843","15248","N/A","0","N/A","N/A","N/A","N/A","3"
"http://FungiDB.org/common/downloads/Current_Release/AlentulusIFM54703/gff/data/FungiDB-64_AlentulusIFM54703.gff","no","FungiDB","0","12","0","Apollo","INSDC","GCA_001445615.2","   30.77","GenBank","Nov 13, 2015","yes","Aspergillus lentulus strain IFM 54703","Aspergillus lentulus","293939","strain IFM 54703","N/A","http://FungiDB.org/common/downloads/Current_Release/AlentulusIFM54703/fasta/data/FungiDB-64_AlentulusIFM54703_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AlentulusIFM54703/fasta/data/FungiDB-64_AlentulusIFM54703_AnnotatedProteins.fasta","N/A","1","N/A","9916","7182","N/A","259","9657","67912","9657","N/A","0","N/A","N/A","8755","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AmontevideenseJCM9937/gff/data/FungiDB-64_AmontevideenseJCM9937.gff","no","FungiDB","0","61","0","N/A","INSDC","GCA_001598995.1","   24.87","N/A","N/A","yes","Apiotrichum montevideense JCM 9937","Apiotrichum montevideense","82521","JCM 9937","N/A","http://FungiDB.org/common/downloads/Current_Release/AmontevideenseJCM9937/fasta/data/FungiDB-64_AmontevideenseJCM9937_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AmontevideenseJCM9937/fasta/data/FungiDB-64_AmontevideenseJCM9937_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AmutatusUAMH3576/gff/data/FungiDB-64_AmutatusUAMH3576.gff","no","FungiDB","0","0","3075","N/A","GenBank","GCA_001430935.1","   30.38","n/a","n/a","yes","Amauroascus mutatus isolate UAMH 3576","Amauroascus mutatus","113399","isolate UAMH 3576","N/A","http://FungiDB.org/common/downloads/Current_Release/AmutatusUAMH3576/fasta/data/FungiDB-64_AmutatusUAMH3576_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AmutatusUAMH3576/fasta/data/FungiDB-64_AmutatusUAMH3576_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AnigerLDM3/gff/data/FungiDB-64_AnigerLDM3.gff","no","FungiDB","0","14","0","N/A","INSDC","GCA_009812365.1","   35.27","N/A","N/A","no","Aspergillus niger strain LDM3","Aspergillus niger","5061","strain LDM3","N/A","http://FungiDB.org/common/downloads/Current_Release/AnigerLDM3/fasta/data/FungiDB-64_AnigerLDM3_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AnigerLDM3/fasta/data/FungiDB-64_AnigerLDM3_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AnigerN402ATCC64974/gff/data/FungiDB-64_AnigerN402ATCC64974.gff","no","FungiDB","0","0","19","N/A","GenBank","GCA_900248155.1","   35.57","GenBank","Jan 26, 2018","no","Aspergillus niger strain N402 (ATCC64974)","Aspergillus niger","5061","strain N402 (ATCC64974)","N/A","http://FungiDB.org/common/downloads/Current_Release/AnigerN402ATCC64974/fasta/data/FungiDB-64_AnigerN402ATCC64974_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AnigerN402ATCC64974/fasta/data/FungiDB-64_AnigerN402ATCC64974_AnnotatedProteins.fasta","N/A","1544","5630","11187","8424","N/A","0","11187","47695","11187","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AmnigerUAMH3544/gff/data/FungiDB-64_AmnigerUAMH3544.gff","no","FungiDB","0","0","3481","N/A","GenBank","GCA_001430945.1","   36.72","n/a","n/a","yes","Amauroascus niger isolate UAMH 3544","Amauroascus niger","89421","isolate UAMH 3544","N/A","http://FungiDB.org/common/downloads/Current_Release/AmnigerUAMH3544/fasta/data/FungiDB-64_AmnigerUAMH3544_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AmnigerUAMH3544/fasta/data/FungiDB-64_AmnigerUAMH3544_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AparasiticusCBS117618/gff/data/FungiDB-64_AparasiticusCBS117618.gff","no","FungiDB","0","270","0","Apollo","INSDC","GCA_009176385.1","   38.39","GenBank","Oct 23, 2019","yes","Aspergillus parasiticus CBS 117618","Aspergillus parasiticus","5067","CBS 117618","N/A","http://FungiDB.org/common/downloads/Current_Release/AparasiticusCBS117618/fasta/data/FungiDB-64_AparasiticusCBS117618_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AparasiticusCBS117618/fasta/data/FungiDB-64_AparasiticusCBS117618_AnnotatedProteins.fasta","N/A","1279","N/A","14005","9842","N/A","253","13752","61019","13752","N/A","4","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AtanneriNIH1004/gff/data/FungiDB-64_AtanneriNIH1004.gff","no","FungiDB","0","1715","0","Apollo","INSDC","GCA_004798825.1","   36.54","GenBank","Apr 17, 2019","yes","Aspergillus tanneri NIH1004","Aspergillus tanneri","1220188","NIH1004","N/A","http://FungiDB.org/common/downloads/Current_Release/AtanneriNIH1004/fasta/data/FungiDB-64_AtanneriNIH1004_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AtanneriNIH1004/fasta/data/FungiDB-64_AtanneriNIH1004_AnnotatedProteins.fasta","N/A","1015","N/A","13590","7887","N/A","33","13557","69201","13557","N/A","33","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AthermomutatusHMRAF39/gff/data/FungiDB-64_AthermomutatusHMRAF39.gff","no","FungiDB","0","647","0","Apollo","INSDC","GCA_002237265.2","   30.95","GenBank","Sep 12, 2018","yes","Aspergillus thermomutatus strain HMR AF 39","Aspergillus thermomutatus","41047","strain HMR AF 39","N/A","http://FungiDB.org/common/downloads/Current_Release/AthermomutatusHMRAF39/fasta/data/FungiDB-64_AthermomutatusHMRAF39_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AthermomutatusHMRAF39/fasta/data/FungiDB-64_AthermomutatusHMRAF39_AnnotatedProteins.fasta","N/A","1374","N/A","9702","7042","N/A","0","9702","46086","9702","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/AvariabilisNCCPF102052/gff/data/FungiDB-64_AvariabilisNCCPF102052.gff","no","FungiDB","0","411","0","N/A","INSDC","GCA_002749535.1","   39.32","N/A","N/A","yes","Apophysomyces variabilis NCCPF 102052","Apophysomyces variabilis","760013","NCCPF 102052","N/A","http://FungiDB.org/common/downloads/Current_Release/AvariabilisNCCPF102052/fasta/data/FungiDB-64_AvariabilisNCCPF102052_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/AvariabilisNCCPF102052/fasta/data/FungiDB-64_AvariabilisNCCPF102052_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/BbassianaHN6/gff/data/FungiDB-64_BbassianaHN6.gff","no","FungiDB","12","0","0","N/A","INSDC","GCA_014607475.1","   37.13","N/A","N/A","yes","Beauveria bassiana HN6","Beauveria bassiana","176275","HN6","N/A","http://FungiDB.org/common/downloads/Current_Release/BbassianaHN6/fasta/data/FungiDB-64_BbassianaHN6_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/BbassianaHN6/fasta/data/FungiDB-64_BbassianaHN6_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/BceratinophilaUAMH5669/gff/data/FungiDB-64_BceratinophilaUAMH5669.gff","no","FungiDB","0","0","4851","N/A","GenBank","GCA_001430925.1","   27.45","n/a","n/a","yes","Byssoonygena ceratinophila isolate UAMH 5669","Byssoonygena ceratinophila","166112","isolate UAMH 5669","N/A","http://FungiDB.org/common/downloads/Current_Release/BceratinophilaUAMH5669/fasta/data/FungiDB-64_BceratinophilaUAMH5669_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/BceratinophilaUAMH5669/fasta/data/FungiDB-64_BceratinophilaUAMH5669_AnnotatedProteins.fasta","N/A","N/A","N/A","N/A","N/A","N/A","0","N/A","N/A","0","N/A","0","N/A","N/A","N/A","N/A","N/A"
"http://FungiDB.org/common/downloads/Current_Release/BgraministriticaleTHUN-12/gff/data/FungiDB-64_BgraministriticaleTHUN-12.gff","no","FungiDB","11","25","0","N/A","INSDC","GCA_905067625.1","  141.40","GenBank","Jun 14, 2021","no","Blumeria graminis f. sp. triticale THUN-12","Blumeria graminis","34373","f. sp. triticale THUN-12","N/A","http://FungiDB.org/common/downloads/Current_Release/BgraministriticaleTHUN-12/fasta/data/FungiDB-64_BgraministriticaleTHUN-12_Genome.fasta","http://FungiDB.org/common/downloads/Current_Release/BgraministriticaleTHUN-12/fasta/data/FungiDB-64_BgraministriticaleTHUN-12_AnnotatedProteins.fasta","N/A","5","2191","7993","3626","N/A","0","7993","874","7993","N/A","0","N/A","N/A","N/A","N/A","N/A"
